_id,location_dir_id,location_name,direction,linear_name_full,side_street,dt,daily_volume
34793,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2017-11-29,736
34794,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2017-11-30,593
34795,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2017-12-01,652
34796,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2017-12-02,345
34797,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2017-12-03,316
34798,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2017-12-04,690
34799,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2017-12-05,540
34800,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2017-12-06,590
34801,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2017-12-07,529
34802,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2017-12-08,480
34803,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2017-12-09,241
34804,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2017-12-10,169
34805,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2017-12-11,342
34806,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2017-12-12,162
34807,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2017-12-13,212
34808,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2017-12-14,195
34809,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2017-12-15,213
34810,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2017-12-16,130
34811,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2017-12-17,83
34812,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2017-12-18,183
34813,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2017-12-19,364
34814,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2017-12-20,360
34815,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2017-12-21,280
34816,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2017-12-22,84
34817,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2017-12-23,48
34818,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2017-12-24,48
34819,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2017-12-25,21
34820,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2017-12-26,43
34821,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2017-12-27,65
34822,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2017-12-28,70
34823,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2017-12-29,64
34824,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2017-12-30,49
34825,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2017-12-31,34
34826,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-01-01,28
34827,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-01-02,105
34828,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-01-03,135
34829,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-01-04,126
34830,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-01-05,81
34831,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-01-06,37
34832,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-01-07,51
34833,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-01-08,112
34834,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-01-09,202
34835,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-01-10,228
34836,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-01-11,272
34837,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-01-12,116
34838,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-01-13,63
34839,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-01-14,63
34840,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-01-15,173
34841,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-01-16,186
34842,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-01-17,193
34843,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-01-18,209
34844,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-01-19,224
34845,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-01-20,168
34846,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-01-21,153
34847,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-01-22,200
34848,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-01-23,258
34849,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-01-24,243
34850,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-01-25,249
34851,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-01-26,313
34852,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-01-27,136
34853,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-01-28,181
34854,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-01-29,197
34855,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-01-30,157
34856,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-01-31,181
34857,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-02-01,220
34858,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-02-02,179
34859,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-02-03,112
34860,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-02-04,50
34861,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-02-05,143
34862,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-02-06,200
34863,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-02-07,89
34864,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-02-08,141
34865,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-02-09,120
34866,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-02-10,41
34867,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-02-11,44
34868,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-02-12,168
34869,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-02-13,226
34870,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-02-14,233
34871,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-02-15,251
34872,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-02-16,216
34873,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-02-17,106
34874,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-02-18,140
34875,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-02-19,88
34876,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-02-20,195
34877,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-02-21,237
34878,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-02-22,300
34879,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-02-23,240
34880,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-02-24,184
34881,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-02-25,203
34882,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-02-26,486
34883,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-02-27,590
34884,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-02-28,570
34885,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-03-01,404
34886,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-03-02,197
34887,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-03-03,211
34888,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-03-04,175
34889,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-03-05,440
34890,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-03-06,333
34891,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-03-07,408
34892,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-03-08,392
34893,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-03-09,362
34894,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-03-10,225
34895,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-03-12,390
34896,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-03-13,247
34897,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-03-14,303
34898,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-03-15,376
34899,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-03-16,296
34900,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-03-17,242
34901,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-03-18,223
34902,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-03-19,428
34903,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-03-20,474
34904,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-03-21,459
34905,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-03-22,490
34906,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-03-23,424
34907,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-03-24,247
34908,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-03-25,209
34909,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-03-26,548
34910,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-03-27,337
34911,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-03-28,583
34912,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-03-29,335
34913,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-03-30,251
34914,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-03-31,217
34915,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-04-01,173
34916,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-04-02,452
34917,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-04-03,370
34918,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-04-04,311
34919,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-04-05,450
34920,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-04-06,360
34921,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-04-07,244
34922,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-04-08,209
34923,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-04-09,500
34924,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-04-10,556
34925,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-04-11,519
34926,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-04-12,387
34927,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-04-13,362
34928,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-04-14,51
34929,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-04-15,6
34930,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-04-16,1
34931,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-04-17,82
34932,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-04-18,323
34933,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-04-19,405
34934,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-04-20,541
34935,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-04-21,402
34936,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-04-22,495
34937,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-04-23,981
34938,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-04-24,816
34939,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-04-25,228
34940,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-04-26,866
34941,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-04-27,905
34942,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-04-28,230
34943,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-04-29,356
34944,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-04-30,1093
34945,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-05-01,1237
34946,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-05-02,1293
34947,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-05-03,560
34948,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-05-04,515
34949,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-05-05,690
34950,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-05-06,437
34951,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-05-07,1314
34952,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-05-08,1341
34953,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-05-09,1394
34954,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-05-10,924
34955,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-06-12,1596
34956,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-06-13,947
34957,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-06-14,1465
34958,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-06-15,1411
34959,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-06-16,827
34960,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-06-17,684
34961,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-06-18,1058
34962,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-06-19,1590
34963,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-06-20,1510
34964,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-06-21,1492
34965,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-06-22,1264
34966,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-06-23,393
34967,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-06-24,337
34968,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-06-25,1466
34969,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-06-26,1558
34970,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-06-27,734
34971,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-06-28,1448
34972,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-06-29,1232
34973,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-06-30,627
34974,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-07-01,519
34975,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-07-02,509
34976,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-07-03,1355
34977,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-07-04,1434
34978,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-07-05,1114
34979,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-07-06,1286
34980,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-07-07,804
34981,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-07-08,743
34982,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-07-09,1488
34983,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-07-10,1548
34984,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-07-11,1494
34985,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-07-12,1456
34986,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-07-13,1255
34987,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-07-14,625
34988,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-07-15,740
34989,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-07-16,1060
34990,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-07-17,1500
34991,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-07-18,1577
34992,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-07-19,1388
34993,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-07-20,1274
34994,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-07-21,773
34995,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-07-22,315
34996,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-07-23,1251
34997,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-07-24,1259
34998,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-07-25,1397
34999,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-07-26,1196
35000,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-07-27,1287
35001,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-07-28,691
35002,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-07-29,763
35003,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-07-30,1416
35004,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-07-31,1494
35005,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-08-01,1269
35006,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-08-02,1380
35007,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-08-03,1111
35008,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-08-04,687
35009,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-08-05,566
35010,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-08-06,470
35011,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-08-07,1133
35012,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-08-08,565
35013,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-08-09,1324
35014,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-08-10,1239
35015,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-08-11,849
35016,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-08-12,728
35017,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-08-13,1312
35018,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-08-14,1368
35019,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-08-15,1393
35020,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-08-16,1162
35021,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-08-17,727
35022,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-08-18,737
35023,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-08-19,667
35024,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-08-20,1352
35025,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-08-21,415
35026,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-08-22,1123
35027,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-08-23,1246
35028,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-08-24,1187
35029,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-08-25,572
35030,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-08-26,650
35031,24,"Sherbourne St, north of Wellesley St E (retired)",Northbound,Sherbourne St,Wellesley St E,2018-08-27,918
